 time                   v(decision_p)          v(decision_n)          v(row_drive)           v(sar_comparator_input)
 4.591769525397414e-09  1.766127099014640e+00  1.741239274596489e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.611769525397414e-09  1.766336221556826e+00  1.742005988620884e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.631769525397414e-09  1.766542481616858e+00  1.742761654358312e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.651769525397415e-09  1.766746008778480e+00  1.743506355845051e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.671769525397415e-09  1.766946927405997e+00  1.744240179886778e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.691769525397415e-09  1.767145356762382e+00  1.744963215925753e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.711769525397416e-09  1.767341411127932e+00  1.745675555908395e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.731769525397416e-09  1.767535199919339e+00  1.746377294153475e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.751769525397416e-09  1.767726827809035e+00  1.747068527221179e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.771769525397417e-09  1.767916394844660e+00  1.747749353783239e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.791769525397417e-09  1.768103996568538e+00  1.748419874494371e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.811769525397417e-09  1.768289724137022e+00  1.749080191865178e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.831769525397418e-09  1.768473664439580e+00  1.749730410136719e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.851769525397418e-09  1.768655900217496e+00  1.750370635156896e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.871769525397418e-09  1.768836510182077e+00  1.751000974258821e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.891769525397419e-09  1.769015569132236e+00  1.751621536141290e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.911769525397419e-09  1.769193148071354e+00  1.752232430751495e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.931769525397419e-09  1.769369314323294e+00  1.752833769170100e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.951769525397420e-09  1.769544131647486e+00  1.753425663498766e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.971769525397420e-09  1.769717660352960e+00  1.754008226750225e+00  8.500000000000000e-01  9.500000000000001e-01 
 4.991769525397420e-09  1.769889957411253e+00  1.754581572740997e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.011769525397421e-09  1.770061076568080e+00  1.755145815986799e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.031769525397421e-09  1.770231068453699e+00  1.755701071600722e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.051769525397421e-09  1.770399980691872e+00  1.756247455194232e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.071769525397422e-09  1.770567858007360e+00  1.756785082781027e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.091769525397422e-09  1.770734742331867e+00  1.757314070683798e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.111769525397423e-09  1.770900672908365e+00  1.757834535443910e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.131769525397423e-09  1.771065686393750e+00  1.758346593734023e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.151769525397423e-09  1.771229816959749e+00  1.758850362273689e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.171769525397424e-09  1.771393096392038e+00  1.759345957747892e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.191769525397424e-09  1.771555554187509e+00  1.759833496728566e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.211769525397424e-09  1.771717217649657e+00  1.760313095599059e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.231769525397425e-09  1.771878111982025e+00  1.760784870481547e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.251769525397425e-09  1.772038260379684e+00  1.761248937167374e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.271769525397425e-09  1.772197684118705e+00  1.761705411050297e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.291769525397426e-09  1.772356402643602e+00  1.762154407062606e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.311769525397426e-09  1.772514433652722e+00  1.762596039614094e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.331769525397426e-09  1.772671793181546e+00  1.763030422533832e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.351769525397427e-09  1.772828495683907e+00  1.763457669014725e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.371769525397427e-09  1.772984554111091e+00  1.763877891560792e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.391769525397427e-09  1.773139979988828e+00  1.764291201937136e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.411769525397428e-09  1.773294783492150e+00  1.764697711122547e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.431769525397428e-09  1.773448973518133e+00  1.765097529264695e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.451769525397428e-09  1.773602557756506e+00  1.765490765637861e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.471769525397429e-09  1.773755542758144e+00  1.765877528603149e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.491769525397429e-09  1.773907934001445e+00  1.766257925571117e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.511769525397429e-09  1.774059735956604e+00  1.766632062966784e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.531769525397430e-09  1.774210952147791e+00  1.767000046196942e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.551769525397430e-09  1.774361585213263e+00  1.767361979619716e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.571769525397430e-09  1.774511636963407e+00  1.767717966516322e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.591769525397431e-09  1.774661108436757e+00  1.768068109064938e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.611769525397431e-09  1.774809999953985e+00  1.768412508316656e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.631769525397431e-09  1.774958311169911e+00  1.768751264173422e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.651769525397432e-09  1.775106041123546e+00  1.769084475367938e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.671769525397432e-09  1.775253188286200e+00  1.769412239445420e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.691769525397433e-09  1.775399750607682e+00  1.769734652747193e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.711769525397433e-09  1.775545725560637e+00  1.770051810396029e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.731769525397433e-09  1.775691110183032e+00  1.770363806283186e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.751769525397434e-09  1.775835901118841e+00  1.770670733057065e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.771769525397434e-09  1.775980094656962e+00  1.770972682113457e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.791769525397434e-09  1.776123686768398e+00  1.771269743587290e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.811769525397435e-09  1.776266673141744e+00  1.771562006345826e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.831769525397435e-09  1.776409049217017e+00  1.771849557983258e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.851769525397435e-09  1.776550810217866e+00  1.772132484816639e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.871769525397436e-09  1.776691951182204e+00  1.772410871883086e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.891769525397436e-09  1.776832466991299e+00  1.772684802938212e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.911769525397436e-09  1.776972352397381e+00  1.772954360455724e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.931769525397437e-09  1.777111602049775e+00  1.773219625628132e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.951769525397437e-09  1.777250210519621e+00  1.773480678368524e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.971769525397437e-09  1.777388172323234e+00  1.773737597313343e+00  8.500000000000000e-01  9.500000000000001e-01 
 5.991769525397438e-09  1.777525481944116e+00  1.773990459826136e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.011769525397438e-09  1.777662133853677e+00  1.774239342002196e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.031769525397438e-09  1.777798122530715e+00  1.774484318674082e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.051769525397439e-09  1.777933442479679e+00  1.774725463417948e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.071769525397439e-09  1.778068088247756e+00  1.774962848560639e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.091769525397439e-09  1.778202054440849e+00  1.775196545187520e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.111769525397440e-09  1.778335335738442e+00  1.775426623150977e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.131769525397440e-09  1.778467926907436e+00  1.775653151079577e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.151769525397440e-09  1.778599822814960e+00  1.775876196387805e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.171769525397441e-09  1.778731018440215e+00  1.776095825286388e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.191769525397441e-09  1.778861508885389e+00  1.776312102793122e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.211769525397441e-09  1.778991289385668e+00  1.776525092744202e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.231769525397442e-09  1.779120355318395e+00  1.776734857805991e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.251769525397442e-09  1.779248702211392e+00  1.776941459487217e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.271769525397442e-09  1.779376325750511e+00  1.777144958151551e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.291769525397443e-09  1.779503221786419e+00  1.777345413030535e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.311769525397443e-09  1.779629386340665e+00  1.777542882236838e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.331769525397444e-09  1.779754815611065e+00  1.777737422777801e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.351769525397444e-09  1.779879505976431e+00  1.777929090569254e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.371769525397444e-09  1.780003454000667e+00  1.778117940449562e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.391769525397445e-09  1.780126656436291e+00  1.778304026193885e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.411769525397445e-09  1.780249110227381e+00  1.778487400528634e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.431769525397445e-09  1.780370812511992e+00  1.778668115146080e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.451769525397446e-09  1.780491760624069e+00  1.778846220719106e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.471769525397446e-09  1.780611952094885e+00  1.779021766916080e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.491769525397446e-09  1.780731384654015e+00  1.779194802415828e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.511769525397447e-09  1.780850056229905e+00  1.779365374922679e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.531769525397447e-09  1.780967964950028e+00  1.779533531181574e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.551769525397447e-09  1.781085109140660e+00  1.779699316993213e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.571769525397448e-09  1.781201487326316e+00  1.779862777229235e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.591769525397448e-09  1.781317098228845e+00  1.780023955847390e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.611769525397448e-09  1.781431940766225e+00  1.780182895906722e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.631769525397449e-09  1.781546014051057e+00  1.780339639582716e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.651769525397449e-09  1.781659317388810e+00  1.780494228182417e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.671769525397449e-09  1.781771850275796e+00  1.780646702159502e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.691769525397450e-09  1.781883612396929e+00  1.780797101129285e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.711769525397450e-09  1.781994603623275e+00  1.780945463883656e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.731769525397450e-09  1.782104824009391e+00  1.781091828405932e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.751769525397451e-09  1.782214273790499e+00  1.781236231885618e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.771769525397451e-09  1.782322953379489e+00  1.781378710733063e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.791769525397451e-09  1.782430863363782e+00  1.781519300594015e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.811769525397452e-09  1.782538004502046e+00  1.781658036364035e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.831769525397452e-09  1.782644377720807e+00  1.781794952202807e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.851769525397452e-09  1.782749984110939e+00  1.781930081548297e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.871769525397453e-09  1.782854824924066e+00  1.782063457130784e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.891769525397453e-09  1.782958901568881e+00  1.782195110986728e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.911769525397454e-09  1.783062215607388e+00  1.782325074472503e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.931769525397454e-09  1.783164768751085e+00  1.782453378277958e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.951769525397454e-09  1.783266562857098e+00  1.782580052439821e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.971769525397455e-09  1.783367599924269e+00  1.782705126354939e+00  8.500000000000000e-01  9.500000000000001e-01 
 6.991769525397455e-09  1.783467882089209e+00  1.782828628793345e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.011769525397455e-09  1.783567411622333e+00  1.782950587911150e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.031769525397456e-09  1.783666190923873e+00  1.783071031263258e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.051769525397456e-09  1.783764222519880e+00  1.783189985815905e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.071769525397456e-09  1.783861509058231e+00  1.783307477959011e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.091769525397457e-09  1.783958053304631e+00  1.783423533518353e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.111769525397457e-09  1.784053858138636e+00  1.783538177767548e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.131769525397457e-09  1.784148926549681e+00  1.783651435439851e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.151769525397458e-09  1.784243261633137e+00  1.783763330739770e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.171769525397458e-09  1.784336866586395e+00  1.783873887354479e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.191769525397458e-09  1.784429744704979e+00  1.783983128465055e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.211769525397459e-09  1.784521899378689e+00  1.784091076757515e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.231769525397459e-09  1.784613334087797e+00  1.784197754433673e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.251769525397459e-09  1.784704052399274e+00  1.784303183221797e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.271769525397460e-09  1.784794057963072e+00  1.784407384387084e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.291769525397460e-09  1.784883354508446e+00  1.784510378741940e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.311769525397460e-09  1.784971945840342e+00  1.784612186656076e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.331769525397461e-09  1.785059835835828e+00  1.784712828066412e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.351769525397461e-09  1.785147028440592e+00  1.784812322486804e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.371769525397461e-09  1.785233527665487e+00  1.784910689017568e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.391769525397462e-09  1.785319337583152e+00  1.785007946354834e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.411769525397462e-09  1.785404462324688e+00  1.785104112799716e+00  8.500000000000000e-01  9.500000000000001e-01 
 7.431769525397462e-09  1.785488906076394e+00  1.785199206267297e+00  8.500000000000000e-01  9.500000000000001e-01 
